"match_date_weekday_id","match_date_day","match_date_month_id","match_date_year","home_team_name_id","away_team_name_id","home_position","home_won","home_drawn","home_lost","home_avg_goal","home_avg_conceded","home_change_created","home_clean_sheet","away_avg_conceded","away_avg_goal","away_change_created","away_clean_sheet","away_drawn","away_lost","away_position","away_won","season","home_team_goal","away_team_goal"
7,"11",12,"2011",20,11,"3","21","7","10","1.95","1.29","2.55","13","1.05","1.32","1.26","12","11","12","7","15","201112","1","0"
7,"18",12,"2011",11,27,"7","15","11","12","1.32","1.05","1.26","12","1.74","1.37","1.03","3","11","15","12","12","201112","1","1"
7,"11",12,"2011",32,28,"18","10","6","22","1.21","2.03","0.92","3","1.39","0.97","1.34","9","17","14","16","7","201112","1","2"
7,"18",12,"2011",14,32,"9","14","10","14","1.26","1.34","1.21","11","2.03","1.21","0.92","3","6","22","18","10","201112","2","0"
7,"11",12,"2011",7,29,"8","14","10","14","1.24","1.05","1.58","12","1.74","1.13","0.84","7","7","21","17","10","201112","1","0"
7,"18",12,"2011",22,17,"5","19","8","11","1.47","1.34","0.92","15","1.34","1.16","1.08","14","11","15","11","12","201112","0","0"
7,"18",12,"2011",9,19,"20","5","10","23","1.05","2.16","0.87","4","1.39","0.95","0.95","9","12","15","14","11","201112","1","2"
7,"11",12,"2011",16,9,"2","28","5","5","2.34","0.87","2.24","20","2.16","1.05","0.87","4","10","23","20","5","201112","4","1"
7,"11",12,"2011",27,22,"12","12","11","15","1.37","1.74","1.03","3","1.34","1.47","0.92","15","8","11","5","19","201112","4","2"
4,"22",12,"2011",13,19,"1","28","5","5","2.45","0.76","2.26","17","1.39","0.95","0.95","9","12","15","14","11","201112","3","0"
1,"19",12,"2011",13,20,"1","28","5","5","2.45","0.76","2.26","17","1.29","1.95","2.55","13","7","10","3","21","201112","1","0"
4,"22",12,"2011",28,20,"16","7","17","14","0.97","1.39","1.34","9","1.29","1.95","2.55","13","7","10","3","21","201112","1","2"
4,"22",12,"2011",22,18,"5","19","8","11","1.47","1.34","0.92","15","1.37","1.18","1.03","10","8","17","10","13","201112","2","3"
5,"23",12,"2011",5,4,"4","20","9","9","1.74","1.08","1.87","14","1.21","1.71","1.32","10","10","10","6","18","201112","1","1"
1,"19",12,"2011",5,23,"4","20","9","9","1.74","1.08","1.87","14","1.21","1.18","1.08","12","12","15","13","11","201112","1","0"
1,"26",12,"2011",4,14,"6","18","10","10","1.71","1.21","1.32","10","1.34","1.26","1.21","11","10","14","9","14","201112","1","1"
15,"21",12,"2011",33,32,"19","8","7","23","1.26","2.05","1.08","3","2.03","1.21","0.92","3","6","22","18","10","201112","1","2"
2,"27",12,"2011",19,28,"14","11","12","15","0.95","1.39","0.95","9","1.39","0.97","1.34","9","17","14","16","7","201112","0","0"
15,"21",12,"2011",9,27,"20","5","10","23","1.05","2.16","0.87","4","1.74","1.37","1.03","3","11","15","12","12","201112","2","2"
2,"27",12,"2011",32,22,"18","10","6","22","1.21","2.03","0.92","3","1.34","1.47","0.92","15","8","11","5","19","201112","0","2"
4,"22",12,"2011",11,17,"7","15","11","12","1.32","1.05","1.26","12","1.34","1.16","1.08","14","11","15","11","12","201112","1","0"
2,"27",12,"2011",7,33,"8","14","10","14","1.24","1.05","1.58","12","2.05","1.26","1.08","3","7","23","19","8","201112","1","1"
2,"27",12,"2011",16,30,"2","28","5","5","2.34","0.87","2.24","20","1.63","1.11","0.76","8","10","17","15","11","201112","5","0"
4,"22",12,"2011",14,16,"9","14","10","14","1.26","1.34","1.21","11","0.87","2.34","2.24","20","5","5","2","28","201112","0","5"
2,"27",12,"2011",23,11,"13","11","12","15","1.18","1.21","1.08","12","1.05","1.32","1.26","12","11","12","7","15","201112","1","1"
4,"22",12,"2011",29,23,"17","10","7","21","1.13","1.74","0.84","7","1.21","1.18","1.08","12","12","15","13","11","201112","2","3"
7,"11",12,"2011",17,14,"11","12","11","15","1.16","1.34","1.08","14","1.34","1.26","1.21","11","10","14","9","14","201112","2","0"
2,"27",12,"2011",18,13,"10","13","8","17","1.18","1.37","1.03","10","0.76","2.45","2.26","17","5","5","1","28","201112","0","0"
15,"28",12,"2011",27,5,"12","12","11","15","1.37","1.74","1.03","3","1.08","1.74","1.87","14","9","9","4","20","201112","0","2"
15,"28",12,"2011",17,29,"11","12","11","15","1.16","1.34","1.08","14","1.74","1.13","0.84","7","7","21","17","10","201112","1","1"
15,"28",12,"2011",20,9,"3","21","7","10","1.95","1.29","2.55","13","2.16","1.05","0.87","4","10","23","20","5","201112","1","1"
6,"31",12,"2011",7,22,"8","14","10","14","1.24","1.05","1.58","12","1.34","1.47","0.92","15","8","11","5","19","201112","3","1"
6,"31",12,"2011",16,33,"2","28","5","5","2.34","0.87","2.24","20","2.05","1.26","1.08","3","7","23","19","8","201112","2","3"
4,"22",12,"2011",30,7,"15","11","10","17","1.11","1.63","0.76","8","1.05","1.24","1.58","12","10","14","8","14","201112","0","0"
1,"2",1,"2012",23,13,"13","11","12","15","1.18","1.21","1.08","12","0.76","2.45","2.26","17","5","5","1","28","201112","1","0"
7,"22",1,"2012",9,28,"20","5","10","23","1.05","2.16","0.87","4","1.39","0.97","1.34","9","17","14","16","7","201112","2","3"
7,"15",1,"2012",22,29,"5","19","8","11","1.47","1.34","0.92","15","1.74","1.13","0.84","7","7","21","17","10","201112","1","0"
2,"3",1,"2012",33,19,"19","8","7","23","1.26","2.05","1.08","3","1.39","0.95","0.95","9","12","15","14","11","201112","1","2"
1,"23",1,"2012",20,16,"3","21","7","10","1.95","1.29","2.55","13","0.87","2.34","2.24","20","5","5","2","28","201112","1","2"
7,"1",1,"2012",17,5,"11","12","11","15","1.16","1.34","1.08","14","1.08","1.74","1.87","14","9","9","4","20","201112","1","1"
4,"12",1,"2012",5,11,"4","20","9","9","1.74","1.08","1.87","14","1.05","1.32","1.26","12","11","12","7","15","201112","2","0"
7,"15",1,"2012",28,11,"16","7","17","14","0.97","1.39","1.34","9","1.05","1.32","1.26","12","11","12","7","15","201112","1","1"
2,"3",1,"2012",14,20,"9","14","10","14","1.26","1.34","1.21","11","1.29","1.95","2.55","13","7","10","3","21","201112","2","1"
7,"15",1,"2012",33,14,"19","8","7","23","1.26","2.05","1.08","3","1.34","1.26","1.21","11","10","14","9","14","201112","3","1"
7,"1",1,"2012",27,14,"12","12","11","15","1.37","1.74","1.03","3","1.34","1.26","1.21","11","10","14","9","14","201112","1","1"
7,"15",1,"2012",4,23,"6","18","10","10","1.71","1.21","1.32","10","1.21","1.18","1.08","12","12","15","13","11","201112","1","0"
2,"3",1,"2012",29,27,"17","10","7","21","1.13","1.74","0.84","7","1.74","1.37","1.03","3","11","15","12","12","201112","1","2"
7,"15",1,"2012",7,19,"8","14","10","14","1.24","1.05","1.58","12","1.39","0.95","0.95","9","12","15","14","11","201112","0","0"
2,"3",1,"2012",9,4,"20","5","10","23","1.05","2.16","0.87","4","1.21","1.71","1.32","10","10","10","6","18","201112","1","2"
7,"15",1,"2012",16,32,"2","28","5","5","2.34","0.87","2.24","20","2.03","1.21","0.92","3","6","22","18","10","201112","3","0"
6,"21",1,"2012",27,4,"12","12","11","15","1.37","1.74","1.03","3","1.21","1.71","1.32","10","10","10","6","18","201112","0","0"
15,"4",1,"2012",13,7,"1","28","5","5","2.45","0.76","2.26","17","1.05","1.24","1.58","12","10","14","8","14","201112","3","0"
7,"15",1,"2012",5,9,"4","20","9","9","1.74","1.08","1.87","14","2.16","1.05","0.87","4","10","23","20","5","201112","1","1"
7,"1",1,"2012",18,11,"10","13","8","17","1.18","1.37","1.03","10","1.05","1.32","1.26","12","11","12","7","15","201112","0","1"
