"match_date_day","match_date_month","match_date_weekday","match_date_year","home_team_name","away_team_name","home_team_goal","away_team_goal","home_team_line_1_count","home_team_line_2_count","home_team_line_3_count","home_team_line_4_count","home_team_line_5_count","home_team_line_6_count","home_team_player_1_position","home_team_player_2_position","home_team_player_3_position","home_team_player_4_position","home_team_player_5_position","home_team_player_6_position","home_team_player_7_position","home_team_player_8_position","home_team_player_9_position","home_team_player_10_position","home_team_player_11_position","player_name","player_name-2","player_name-3","player_name-4","player_name-5","player_name-6","player_name-7","player_name-8","player_name-9","player_name-10","player_name-11","player_back_number","player_back_number-2","player_back_number-3","player_back_number-4","player_back_number-5","player_back_number-6","player_back_number-7","player_back_number-8","player_back_number-9","player_back_number-10","player_back_number-11","player_nation","player_nation-2","player_nation-3","player_nation-4","player_nation-5","player_nation-6","player_nation-7","player_nation-8","player_nation-9","player_nation-10","player_nation-11","home_team_player_sub_1_position","home_team_player_sub_2_position","home_team_player_sub_3_position","home_team_player_sub_4_position","home_team_player_sub_5_position","home_team_player_sub_6_position","home_team_player_sub_7_position","player_name-12","player_name-13","player_name-14","player_name-15","player_name-16","player_name-17","player_name-18","player_back_number-12","player_back_number-13","player_back_number-14","player_back_number-15","player_back_number-16","player_back_number-17","player_back_number-18","player_nation-12","player_nation-13","player_nation-14","player_nation-15","player_nation-16","player_nation-17","player_nation-18","away_team_line_1_count","away_team_line_2_count","away_team_line_3_count","away_team_line_4_count","away_team_line_5_count","away_team_line_6_count","away_team_player_1_position","away_team_player_2_position","away_team_player_3_position","away_team_player_4_position","away_team_player_5_position","away_team_player_6_position","away_team_player_7_position","away_team_player_8_position","away_team_player_9_position","away_team_player_10_position","away_team_player_11_position","player_name-19","player_name-20","player_name-21","player_name-22","player_name-23","player_name-24","player_name-25","player_name-26","player_name-27","player_name-28","player_name-29","player_back_number-19","player_back_number-20","player_back_number-21","player_back_number-22","player_back_number-23","player_back_number-24","player_back_number-25","player_back_number-26","player_back_number-27","player_back_number-28","player_back_number-29","player_nation-19","player_nation-20","player_nation-21","player_nation-22","player_nation-23","player_nation-24","player_nation-25","player_nation-26","player_nation-27","player_nation-28","player_nation-29","away_team_player_sub_1_position","away_team_player_sub_2_position","away_team_player_sub_3_position","away_team_player_sub_4_position","away_team_player_sub_5_position","away_team_player_sub_6_position","away_team_player_sub_7_position","player_name-30","player_name-31","player_name-32","player_name-33","player_name-34","player_name-35","player_name-36","player_back_number-30","player_back_number-31","player_back_number-32","player_back_number-33","player_back_number-34","player_back_number-35","player_back_number-36","player_nation-30","player_nation-31","player_nation-32","player_nation-33","player_nation-34","player_nation-35","player_nation-36"
"23","August","Sunday","2015","West Bromwich Albion","Chelsea","2","3","4","1","4","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Boaz Myhill","Jonas Olsson","Chris Brunt","Gareth McAuley","Craig Dawson","Claudio Yacob","James Morrison","James McClean","Callum McManaman","Darren Fletcher","Salomón Rondón","13","3","11","23","25","5","7","14","19","24","33","Wales","Sweden","Northern Ireland","Northern Ireland","England","Argentina","Scotland","Ireland","England","Scotland","Venezuela","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Jack Rose","James Chester","Joleon Lescott","Craig Gardner","Serge Gnabry","Victor Anichebe","Rickie Lambert","38","4","6","8","31","10","17","England","Wales","England","England","Germany","Nigeria","England","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Thibaut Courtois","Branislav Ivanovic","Kurt Zouma","John Terry","César Azpilicueta","Cesc Fàbregas","Eden Hazard","Pedro","Nemanja Matic","Willian","Diego Costa","13","2","5","26","28","4","10","17","21","22","19","Belgium","Serbia","France","England","Spain","Spain","Belgium","Spain","Serbia","Brazil","Spain","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Asmir Begovic","Gary Cahill","John Obi Mikel","Ruben Loftus-Cheek","Bertrand Traoré","Radamel Falcao","Loïc Remy","1","24","12","36","14","9","18","Bosnia And Herzegovina","England","Nigeria","England","Burkina Faso","Colombia","France"
"23","December","Saturday","2017","Arsenal","Liverpool","3","3","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Petr Cech","Héctor Bellerín","Laurent Koscielny","Ainsley Maitland-Niles","Nacho Monreal","Alexis Sánchez","Jack Wilshere","Mesut Özil","Alex Iwobi","Granit Xhaka","Alexandre Lacazette","33","24","6","30","18","7","10","11","17","29","9","Czech Republic","Spain","France","England","Spain","Chile","England","Germany","Nigeria","Switzerland","France","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","David Ospina","Shkodran Mustafi","Sead Kolasinac","Mohamed Elneny","Francis Coquelin","Theo Walcott","Danny Welbeck","13","20","31","35","34","14","23","Colombia","Germany","Bosnia And Herzegovina","Egypt","France","England","England","4","2","3","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Simon Mignolet","Dejan Lovren","Joseph Gomez","Ragnar Klavan","Andrew Robertson","Coutinho","Sadio Mané","Mohamed Salah","Jordan Henderson","Emre Can","Roberto Firmino","22","6","12","17","26","10","19","11","14","23","9","Belgium","Croatia","England","Estonia","Scotland","Brazil","Senegal","Egypt","England","Germany","Brazil","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Loris Karius","James Milner","Trent Alexander-Arnold","Georginio Wijnaldum","Adam Lallana","Alex Oxlade-Chamberlain","Dominic Solanke","1","7","66","5","20","21","29","Germany","England","England","Netherlands","England","England","England"
"23","December","Saturday","2017","Everton","Chelsea","0","0","4","1","4","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Jordan Pickford","Michael Keane","Phil Jagielka","Cuco Martina","Jonjoe Kenny","Gylfi Sigurdsson","Aaron Lennon","Idrissa Gueye","Morgan Schneiderlin","Tom Davies","Dominic Calvert-Lewin","1","4","6","15","43","18","12","17","2","26","29","England","England","England","Curacao","England","Iceland","England","Senegal","France","England","England","Goalkeeper","Defender","Defender","Midfielder","Forward","Forward","Forward","Joel Robles","Ashley Williams","Mason Holgate","Beni Baningime","Yannick Bolasie","Sandro Ramírez","Oumar Niasse","33","5","30","54","7","9","19","Spain","Wales","England","The Democratic Republic Of Congo","The Democratic Republic Of Congo","Spain","Senegal","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Thibaut Courtois","Antonio Rüdiger","Andreas Christensen","César Azpilicueta","Marcos Alonso","N'Golo Kanté","Tiemoué Bakayoko","Victor Moses","Eden Hazard","Pedro","Willian","13","2","27","28","3","7","14","15","10","11","22","Belgium","Germany","Denmark","Spain","Spain","France","France","Nigeria","Belgium","Spain","Brazil","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Willy Caballero","Davide Zappacosta","Gary Cahill","Cesc Fàbregas","Daniel Drinkwater","Callum Hudson-Odoi","Michy Batshuayi","1","21","24","4","6","70","23","Argentina","Italy","England","Spain","England","England","Belgium"
"23","December","Sunday","2018","AFC Bournemouth","Brighton and Hove Albion","2","0","4","4","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Asmir Begovic","Simon Francis","Steve Cook","Nathan Aké","Charlie Daniels","Andrew Surman","Jefferson Lerma","Junior Stanislas","David Brooks","Callum Wilson","Joshua King","27","2","3","5","11","6","8","19","20","13","17","Bosnia And Herzegovina","England","England","Netherlands","England","England","Colombia","England","Wales","England","Norway","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Artur Boruc","Diego Rico","Tyrone Mings","Jordon Ibe","Ryan Fraser","Lys Mousset","Jermain Defoe","1","21","26","10","24","9","18","Poland","Spain","England","England","Scotland","France","England","4","1","4","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Mat Ryan","Lewis Dunk","Leon Balogun","Martín Montoya","Bernardo","Yves Bissouma","Jürgen Locadia","Pascal Groß","Solly March","Davy Pröpper","Florin Andone","1","5","14","22","30","8","9","13","20","24","10","Australia","England","Nigeria","Spain","Brazil","Mali","Netherlands","Germany","England","Netherlands","Romania","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Jason Steele","Bruno","Gaëtan Bong","Dale Stephens","Beram Kayal","Anthony Knockaert","Glenn Murray","23","2","3","6","7","11","17","England","Spain","Cameroon","England","Israel","France","England"
"23","December","Sunday","2018","Cardiff City","Manchester United","1","5","4","1","4","1","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Neil Etheridge","Sean Morrison","Bruno Ecuele Manga","Greg Cunningham","Sol Bamba","Harry Arter","Josh Murphy","Aron Gunnarsson","Víctor Camarasa","David Junior Hoilett","Callum Paterson","1","4","5","18","22","7","11","17","21","33","13","Philippines","England","Gabon","Ireland","Cote D'Ivoire","Ireland","England","Iceland","Spain","Canada","Scotland","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Alex Smithies","Lee Peltier","Joe Ralls","Bobby Reid","Kadeem Harris","Kenneth Zohore","Nathaniel Mendez-Laing","12","2","8","14","23","10","19","England","England","England","England","England","Denmark","England","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","David De Gea","Victor Lindelöf","Phil Jones","Ashley Young","Luke Shaw","Paul Pogba","Ander Herrera","Nemanja Matic","Marcus Rashford","Anthony Martial","Jesse Lingard","1","2","4","18","23","6","21","31","10","11","14","Spain","Sweden","England","England","England","France","Spain","Serbia","England","France","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Sergio Romero","Eric Bailly","Diogo Dalot","Juan Mata","Andreas Pereira","Fred","Marouane Fellaini","22","3","20","8","15","17","27","Argentina","Cote D'Ivoire","Portugal","Spain","Brazil","Brazil","Belgium"
"23","December","Sunday","2018","Chelsea","Leicester City","0","1","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Kepa Arrizabalaga","Antonio Rüdiger","Marcos Alonso","César Azpilicueta","David Luiz","Jorginho","N'Golo Kanté","Mateo Kovacic","Eden Hazard","Pedro","Willian","1","2","3","28","30","5","7","17","10","11","22","Spain","Germany","Spain","Spain","Brazil","Italy","France","Croatia","Belgium","Spain","Brazil","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Willy Caballero","Davide Zappacosta","Gary Cahill","Cesc Fàbregas","Ross Barkley","Ruben Loftus-Cheek","Olivier Giroud","13","21","24","4","8","12","18","Argentina","Italy","England","Spain","England","England","France","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Kasper Schmeichel","Ben Chilwell","Wes Morgan","Ricardo Pereira","Harry Maguire","Nampalys Mendy","Wilfred Ndidi","Hamza Choudhury","Jamie Vardy","James Maddison","Marc Albrighton","1","3","5","14","15","24","25","38","9","10","11","Denmark","England","Jamaica","Portugal","England","France","Nigeria","England","England","England","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Danny Ward","Jonny Evans","Christian Fuchs","Demarai Gray","Vicente Iborra","Kelechi Iheanacho","Shinji Okazaki","12","6","28","7","21","8","20","Wales","Northern Ireland","Austria","England","Spain","Nigeria","Japan"
"23","December","Sunday","2018","Huddersfield Town","Southampton","1","3","3","4","1","2","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Jonas Lössl","Terence Kongolo","Zanka","Christopher Schindler","Philip Billing","Juninho Bacuna","Chris Löwe","Florent Hadergjonaj","Isaac Mbenza","Alex Pritchard","Steve Mounie","1","5","25","26","8","7","15","33","18","21","24","Denmark","Netherlands","Denmark","Germany","Denmark","Netherlands","Germany","Switzerland","Belgium","England","Benin","Goalkeeper","Defender","Defender","Forward","Forward","Forward","Forward","Ben Hamer","Jon Gorenc Stankovic","Erik Durm","Elias Kachunga","Adama Diakhaby","Laurent Depoitre","Collin Quaner","12","27","37","9","11","20","23","England","Slovenia","Germany","The Democratic Republic Of Congo","France","Belgium","Germany","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Alex McCarthy","Maya Yoshida","Jannik Vestergaard","Jan Bednarek","Oriol Romeu","Pierre-Emile Højbjerg","Matt Targett","Yan Valery","Danny Ings","Stuart Armstrong","Nathan Redmond","1","3","4","35","14","23","33","43","9","17","22","England","Japan","Denmark","Poland","Spain","Denmark","England","France","England","Scotland","England","Goalkeeper","Defender","Defender","Midfielder","Forward","Forward","Forward","Angus Gunn","Jack Stephens","Kayne Ramsay","Mario Lemina","Shane Long","Charlie Austin","Michael Obafemi","28","5","66","18","7","10","61","England","England","England","Gabon","Ireland","England","Ireland"
"23","December","Sunday","2018","Manchester City","Crystal Palace","2","3","4","3","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Ederson","Kyle Walker","Aymeric Laporte","Fabian Delph","Nicolás Otamendi","John Stones","Ilkay Gündogan","Bernardo Silva","Raheem Sterling","Leroy Sané","Gabriel Jesus","31","2","14","18","30","5","8","20","7","19","33","Brazil","England","France","England","Argentina","England","Germany","Portugal","England","Germany","Brazil","Goalkeeper","Defender","Midfielder","Midfielder","Midfielder","Forward","Forward","Arijanet Muric","Danilo","Kevin De Bruyne","Riyad Mahrez","Oleksandr Zinchenko","Sergio Agüero","Phil Foden","49","3","17","26","35","10","47","Kosovo","Brazil","Belgium","Algeria","Ukraine","Argentina","England","4","5","1","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Vicente Guaita","Patrick van Aanholt","James Tomkins","Mamadou Sakho","Aaron Wan-Bissaka","Luka Milivojevic","Max Meyer","Andros Townsend","Jeffrey Schlupp","James McArthur","Wilfried Zaha","31","3","5","12","29","4","7","10","15","18","11","Spain","Netherlands","England","France","England","Serbia","Germany","England","Ghana","Scotland","Cote D'Ivoire","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Julian Speroni","Joel Ward","Scott Dann","Jason Puncheon","Jairo Riedewald","Alexander Sørloth","Jordan Ayew","1","2","6","42","44","9","14","Argentina","England","England","England","Netherlands","Norway","Ghana"
"23","December","Sunday","2018","Newcastle United","Fulham","0","0","5","4","1","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Martin Dubravka","Paul Dummett","Fabian Schär","Jamaal Lascelles","Matt Ritchie","Javier Manquillo","Ki Sung-yueng","Mohamed Diamé","Ayoze Pérez","Christian Atsu","Salomón Rondón","12","3","5","6","11","19","4","10","17","30","9","Slovakia","Wales","Switzerland","England","Scotland","Spain","South Korea","Senegal","Spain","Ghana","Venezuela","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Freddy Woodman","Federico Fernández","DeAndre Yedlin","Isaac Hayden","Kenedy","Yoshinori Muto","Joselu","41","18","22","14","15","13","21","England","Argentina","United States","England","Brazil","Japan","Spain","3","4","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Sergio Rico","Denis Odoi","Tim Ream","Alfie Mawson","Calum Chambers","Cyrus Christie","Joe Bryan","Jean Michael Seri","Aleksandar Mitrovic","Tom Cairney","André Schürrle","25","4","13","26","5","22","23","24","9","10","14","Spain","Belgium","United States","England","England","Ireland","England","Cote D'Ivoire","Serbia","Scotland","Germany","Goalkeeper","Defender","Midfielder","Midfielder","Forward","Forward","Forward","Marcus Bettinelli","Maxime Le Marchand","Kevin McDonald","Stefan Johansen","Floyd Ayité","Luciano Vietto","Aboubakar Kamara","1","20","6","8","11","19","47","England","France","Scotland","Norway","Togo","Argentina","France"
"23","December","Sunday","2018","West Ham United","Watford","0","2","4","4","2","0","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Lukasz Fabianski","Fabián Balbuena","Pablo Zabaleta","Issa Diop","Arthur Masuaku","Felipe Anderson","Robert Snodgrass","Mark Noble","Declan Rice","Chicharito","Michail Antonio","1","4","5","23","26","8","11","16","41","17","30","Poland","Paraguay","Argentina","France","The Democratic Republic Of Congo","Brazil","Scotland","England","Ireland","Mexico","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Adrián","Aaron Cresswell","Angelo Ogbonna","Pedro Obiang","Grady Diangana","Andy Carroll","Xande Silva","13","3","21","14","45","9","32","Spain","England","Italy","Equatorial Guinea","England","England","Portugal","4","2","2","2","0","0","Goalkeeper","Defender","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Ben Foster","Craig Cathcart","Kiko Femenía","José Holebas","Christian Kabasele","Ken Sema","Abdoulaye Doucouré","Etienne Capoue","Roberto Pereyra","Gerard Deulofeu","Troy Deeney","26","15","21","25","27","12","16","29","37","7","9","England","Northern Ireland","Spain","Greece","Belgium","Sweden","France","France","Argentina","Spain","England","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Forward","Forward","Heurelho Gomes","Adrian Mariappa","Adam Masina","Tom Cleverley","Domingos Quina","Isaac Success","Stefano Okaka","1","6","11","8","20","10","33","Brazil","Jamaica","Italy","England","Portugal","Nigeria","Italy"
"23","January","Monday","2017","Chelsea","Hull City","2","0","3","4","3","0","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Thibaut Courtois","Gary Cahill","César Azpilicueta","David Luiz","Marcos Alonso","N'Golo Kanté","Victor Moses","Nemanja Matic","Eden Hazard","Pedro","Diego Costa","13","24","28","30","3","7","15","21","10","11","19","Belgium","England","Spain","Brazil","Spain","France","Nigeria","Serbia","Belgium","Spain","Spain","Goalkeeper","Defender","Defender","Midfielder","Midfielder","Midfielder","Forward","Asmir Begovic","Kurt Zouma","Nathan Aké","Cesc Fàbregas","Willian","Nathaniel Chalobah","Michy Batshuayi","1","5","6","4","22","29","23","Bosnia And Herzegovina","France","Netherlands","Spain","Brazil","England","Belgium","3","4","2","1","0","0","Goalkeeper","Defender","Defender","Defender","Midfielder","Midfielder","Midfielder","Midfielder","Forward","Forward","Forward","Eldin Jakupovic","Harry Maguire","Curtis Davies","Michael Dawson","Andrew Robertson","Ryan Mason","Tom Huddlestone","Omar Elabdellaoui","Evandro","Abel Hernández","Sam Clucas","16","5","6","21","3","25","8","14","40","9","11","Switzerland","England","England","England","Scotland","England","England","Norway","Brazil","Uruguay","England","Goalkeeper","Defender","Midfielder","Midfielder","Forward","Forward","Forward","David Marshall","Josh Tymon","David Meyler","Shaun Maloney","Adama Diomande","Jarrod Bowen","Oumar Niasse","23","28","7","15","20","29","24","Scotland","England","Ireland","Scotland","Norway","England","Senegal"
